ID,Sal
1,34.0000
2,34.0000
3,34.0000
4,34.0000
5,34.0000
6,34.0000
7,34.0000
8,34.0000
9,34.0000
10,34.0000
11,34.0000
12,34.0000
13,34.0000
14,34.0000
15,34.0000
16,34.0000
17,34.0000
18,34.0000
19,34.0000
20,34.0000
21,34.0000
22,34.0000
23,34.0000
24,34.0000
25,34.0000
26,34.0000
27,34.0000
28,34.0000
29,34.0000
30,34.0000
31,34.0000
32,34.0000
33,34.0000
34,34.0000
35,34.0000
36,34.0000
37,34.0000
38,34.0000
39,34.0000
40,34.0000
41,34.0000
42,34.0000
43,34.0000
44,34.0000
45,34.0000
46,34.0000
47,34.0000
48,34.0000
49,34.0000
50,34.0000
51,34.0000
52,34.0000
53,34.0000
54,34.0000
55,34.0000
56,34.0000
57,34.0000
58,34.0000
59,34.0000
60,34.0000
61,34.0000
62,34.0000
63,34.0000
64,34.0000
65,34.0000
66,34.0000
67,34.0000
68,34.0000
69,34.0000
70,34.0000
71,34.0000
72,34.0000
73,34.0000
74,34.0000
75,34.0000
76,34.0000
77,34.0000
78,34.0000
79,34.0000
80,34.0000
81,34.0000
82,34.0000
83,34.0000
84,34.0000
85,34.0000
86,34.0000
87,34.0000
88,34.0000
89,34.0000
90,34.0000
91,34.0000
92,34.0000
93,34.0000
94,34.0000
95,34.0000
96,34.0000
97,34.0000
98,34.0000
99,34.0000
100,34.0000
101,34.0000
102,34.0000
103,34.0000
104,34.0000
105,34.0000
106,34.0000
107,34.0000
108,34.0000
109,34.0000
110,34.0000
111,34.0000
112,34.0000
113,34.0000
114,34.0000
115,34.0000
116,34.0000
117,34.0000
118,34.0000
119,34.0000
120,34.0000
121,34.0000
122,34.0000
123,34.0000
124,34.0000
125,34.0000
126,34.0000
127,34.0000
128,34.0000
129,34.0000
130,34.0000
131,34.0000
132,34.0000
133,34.0000
134,34.0000
135,34.0000
136,34.0000
137,34.0000
138,34.0000
139,34.0000
140,34.0000
141,34.0000
142,34.0000
143,34.0000
144,34.0000
145,34.0000
146,34.0000
147,34.0000
148,34.0000
149,34.0000
150,34.0000
151,34.0000
152,34.0000
153,34.0000
154,34.0000
155,34.0000
156,34.0000
157,34.0000
158,34.0000
159,34.0000
160,34.0000
161,34.0000
162,34.0000
163,34.0000
164,34.0000
165,34.0000
166,34.0000
167,34.0000
168,34.0000
169,34.0000
170,34.0000
171,34.0000
172,34.0000
173,34.0000
174,34.0000
175,34.0000
176,34.0000
177,34.0000
178,34.0000
179,34.0000
180,34.0000
181,34.0000
182,34.0000
183,34.0000
184,34.0000
185,34.0000
186,34.0000
187,34.0000
188,34.0000
189,34.0000
190,34.0000
191,34.0000
192,34.0000
193,34.0000
194,34.0000
195,34.0000
196,34.0000
197,34.0000
198,34.0000
199,34.0000
200,34.0000
201,34.0000
202,34.0000
203,34.0000
204,34.0000
205,34.0000
206,34.0000
207,34.0000
208,34.0000
209,34.0000
210,34.0000
211,34.0000
212,34.0000
213,34.0000
214,34.0000
215,34.0000
216,34.0000
217,34.0000
218,34.0000
219,34.0000
220,34.0000
221,34.0000
222,34.0000
223,34.0000
224,34.0000
225,34.0000
226,34.0000
227,34.0000
228,34.0000
229,34.0000
230,34.0000
231,34.0000
232,34.0000
233,34.0000
234,34.0000
235,34.0000
236,34.0000
237,34.0000
238,34.0000
239,34.0000
240,34.0000
241,34.0000
242,34.0000
243,34.0000
244,34.0000
245,34.0000
246,34.0000
247,34.0000
248,34.0000
249,34.0000
250,34.0000
251,34.0000
252,34.0000
253,34.0000
254,34.0000
255,34.0000
256,34.0000
257,34.0000
258,34.0000
259,34.0000
260,34.0000
261,34.0000
262,34.0000
263,34.0000
264,34.0000
265,34.0000
266,34.0000
267,34.0000
268,34.0000
269,34.0000
270,34.0000
271,34.0000
272,34.0000
273,34.0000
274,34.0000
275,34.0000
276,34.0000
277,34.0000
278,34.0000
279,34.0000
280,34.0000
281,34.0000
282,34.0000
283,34.0000
284,34.0000
285,34.0000
286,34.0000
287,34.0000
288,34.0000
289,34.0000
290,34.0000
291,34.0000
292,34.0000
293,34.0000
294,34.0000
295,34.0000
296,34.0000
297,34.0000
298,34.0000
299,34.0000
300,34.0000
301,34.0000
302,34.0000
303,34.0000
304,34.0000
305,34.0000
306,34.0000
307,34.0000
308,34.0000
309,34.0000
310,34.0000
311,34.0000
312,34.0000
313,34.0000
314,34.0000
315,34.0000
316,34.0000
317,34.0000
318,34.0000
319,34.0000
320,34.0000
321,34.0000
322,34.0000
323,34.0000
324,34.0000
325,34.0000
326,34.0000
327,34.0000
328,34.0000
329,34.0000
330,34.0000
331,34.0000
332,34.0000
333,34.0000
334,34.0000
335,34.0000
336,34.0000
337,34.0000
338,34.0000
339,34.0000
340,34.0000
341,34.0000
342,34.0000
343,34.0000
344,34.0000
345,34.0000
346,34.0000
347,34.0000
348,34.0000
349,34.0000
350,34.0000
351,34.0000
352,34.0000
353,34.0000
354,34.0000
355,34.0000
356,34.0000
357,34.0000
358,34.0000
359,34.0000
360,34.0000
361,34.0000
362,34.0000
363,34.0000
364,34.0000
365,34.0000
366,34.0000
367,34.0000
368,34.0000
369,34.0000
370,34.0000
371,34.0000
372,34.0000
373,34.0000
374,34.0000
375,34.0000
376,34.0000
377,34.0000
378,34.0000
379,34.0000
380,34.0000
381,34.0000
382,34.0000
383,34.0000
384,34.0000
385,34.0000
386,34.0000
387,34.0000
388,34.0000
389,34.0000
390,34.0000
391,34.0000
392,34.0000
393,34.0000
394,34.0000
395,34.0000
396,34.0000
397,34.0000
398,34.0000
399,34.0000
400,34.0000
401,34.0000
402,34.0000
403,34.0000
404,34.0000
405,34.0000
406,34.0000
407,34.0000
408,34.0000
409,34.0000
410,34.0000
411,34.0000
412,34.0000
413,34.0000
414,34.0000
415,34.0000
416,34.0000
417,34.0000
418,34.0000
419,34.0000
420,34.0000
421,34.0000
422,34.0000
423,34.0000
424,34.0000
425,34.0000
426,34.0000
427,34.0000
428,34.0000
429,34.0000
430,34.0000
431,34.0000
432,34.0000
433,34.0000
434,34.0000
435,34.0000
436,34.0000
437,34.0000
438,34.0000
439,34.0000
440,34.0000
441,34.0000
442,34.0000
443,34.0000
444,34.0000
445,34.0000
446,34.0000
447,34.0000
448,34.0000
449,34.0000
450,34.0000
451,34.0000
452,34.0000
453,34.0000
454,34.0000
455,34.0000
456,34.0000
457,34.0000
458,34.0000
459,34.0000
460,34.0000
461,34.0000
462,34.0000
463,34.0000
464,34.0000
465,34.0000
466,34.0000
467,34.0000
468,34.0000
469,34.0000
470,34.0000
471,34.0000
472,34.0000
473,34.0000
474,34.0000
475,34.0000
476,34.0000
477,34.0000
478,34.0000
479,34.0000
480,34.0000
481,34.0000
482,34.0000
483,34.0000
484,34.0000
485,34.0000
486,34.0000
487,34.0000
488,34.0000
489,34.0000
490,34.0000
491,34.0000
492,34.0000
493,34.0000
494,34.0000
495,34.0000
496,34.0000
497,34.0000
498,34.0000
499,34.0000
500,34.0000
501,34.0000
502,34.0000
503,34.0000
504,34.0000
505,34.0000
506,34.0000
507,34.0000
508,34.0000
509,34.0000
510,34.0000
511,34.0000
512,34.0000
513,34.0000
514,34.0000
515,34.0000
516,34.0000
517,34.0000
518,34.0000
519,34.0000
520,34.0000
521,34.0000
522,34.0000
523,34.0000
524,34.0000
525,34.0000
526,34.0000
527,34.0000
528,34.0000
529,34.0000
530,34.0000
531,34.0000
532,34.0000
533,34.0000
534,34.0000
535,34.0000
536,34.0000
537,34.0000
538,34.0000
539,34.0000
540,34.0000
541,34.0000
542,34.0000
543,34.0000
544,34.0000
545,34.0000
546,34.0000
547,34.0000
548,34.0000
549,34.0000
550,34.0000
551,34.0000
552,34.0000
553,34.0000
554,34.0000
555,34.0000
556,34.0000
557,34.0000
558,34.0000
559,34.0000
560,34.0000
561,34.0000
562,34.0000
563,33.0352
564,34.0000
565,34.0000
566,34.0000
567,34.0000
568,34.0000
569,34.0000
570,34.0000
571,34.0000
572,34.0000
573,34.0000
574,34.0000
575,34.0000
576,34.0000
577,34.0000
578,34.0000
579,34.0000
580,34.0000
581,34.0000
582,34.0000
583,34.0000
584,34.0000
585,34.0000
586,34.0000
587,34.0000
588,34.0000
589,34.0000
590,34.0000
591,34.0000
592,34.0000
593,32.8463
594,32.8976
595,34.0000
596,34.0000
597,34.0000
598,34.0000
599,34.0000
600,34.0000
601,34.0000
602,34.0000
603,34.0000
604,34.0000
605,34.0000
606,34.0000
607,34.0000
608,34.0000
609,34.0000
610,34.0000
611,34.0000
612,34.0000
613,34.0000
614,34.0000
615,34.0000
616,34.0000
617,34.0000
618,34.0000
619,34.0000
620,34.0000
621,34.0000
622,34.0000
623,34.0000
624,34.0000
625,34.0000
626,32.6858
627,32.6706
628,32.4802
629,34.0000
630,34.0000
631,34.0000
632,34.0000
633,34.0000
634,34.0000
635,34.0000
636,34.0000
637,34.0000
638,34.0000
639,34.0000
640,34.0000
641,34.0000
642,34.0000
643,34.0000
644,34.0000
645,34.0000
646,32.4835
647,32.2287
648,32.3139
649,32.1369
650,34.0000
651,34.0000
652,34.0000
653,34.0000
654,34.0000
655,34.0000
656,34.0000
657,34.0000
658,34.0000
659,34.0000
660,34.0000
661,34.0000
662,34.0000
663,34.0000
664,34.0000
665,32.0873
666,31.9484
667,34.0000
668,34.0000
669,34.0000
670,34.0000
671,34.0000
672,34.0000
673,34.0000
674,34.0000
675,34.0000
676,34.0000
677,34.0000
678,34.0000
679,34.0000
680,34.0000
681,34.0000
682,32.1306
683,31.8446
684,31.5717
685,34.0000
686,34.0000
687,34.0000
688,34.0000
689,34.0000
690,34.0000
691,34.0000
692,34.0000
693,34.0000
694,34.0000
695,34.0000
696,34.0000
697,34.0000
698,34.0000
699,34.0000
700,34.0000
701,34.0000
702,34.0000
703,34.0000
704,34.0000
705,34.0000
706,31.3726
707,34.0000
708,34.0000
709,34.0000
710,34.0000
711,34.0000
712,34.0000
713,34.0000
714,34.0000
715,34.0000
716,34.0000
717,34.0000
718,34.0000
719,34.0000
720,34.0000
721,34.0000
722,34.0000
723,34.0000
724,34.0000
725,34.0000
726,31.1714
727,34.0000
728,34.0000
729,34.0000
730,34.0000
731,34.0000
732,34.0000
733,34.0000
734,34.0000
735,34.0000
736,34.0000
737,34.0000
738,34.0000
739,34.0000
740,34.0000
741,34.0000
742,34.0000
743,34.0000
744,34.0000
745,34.0000
746,34.0000
747,34.0000
748,34.0000
749,34.0000
750,34.0000
751,34.0000
752,34.0000
753,34.0000
754,34.0000
755,34.0000
756,34.0000
757,34.0000
758,34.0000
759,34.0000
760,34.0000
761,34.0000
762,34.0000
763,34.0000
764,34.0000
765,34.0000
766,34.0000
767,34.0000
768,34.0000
769,34.0000
770,34.0000
771,34.0000
772,34.0000
773,34.0000
774,34.0000
775,34.0000
776,34.0000
777,34.0000
778,34.0000
779,34.0000
780,34.0000
781,34.0000
782,34.0000
783,34.0000
784,34.0000
785,34.0000
786,34.0000
787,34.0000
788,34.0000
789,34.0000
790,34.0000
791,34.0000
792,34.0000
793,34.0000
794,34.0000
795,34.0000
796,34.0000
797,34.0000
798,34.0000
799,34.0000
800,34.0000
801,34.0000
802,34.0000
803,34.0000
804,34.0000
805,34.0000
806,34.0000
807,34.0000
808,34.0000
809,34.0000
810,34.0000
811,34.0000
812,34.0000
813,34.0000
814,34.0000
815,34.0000
816,34.0000
817,34.0000
818,34.0000
819,34.0000
820,34.0000
821,34.0000
822,34.0000
823,34.0000
824,34.0000
825,34.0000
826,34.0000
827,34.0000
828,34.0000
829,34.0000
830,34.0000
831,34.0000
832,34.0000
833,34.0000
834,34.0000
835,34.0000
836,34.0000
837,34.0000
838,34.0000
839,34.0000
840,34.0000
841,34.0000
842,34.0000
843,34.0000
844,34.0000
845,34.0000
846,34.0000
847,34.0000
848,34.0000
849,34.0000
850,34.0000
851,34.0000
852,34.0000
853,34.0000
854,34.0000
855,34.0000
856,34.0000
857,34.0000
858,34.0000
859,34.0000
860,34.0000
861,34.0000
862,34.0000
863,34.0000
864,34.0000
865,34.0000
866,34.0000
867,34.0000
868,34.0000
869,34.0000
870,34.0000
871,34.0000
872,34.0000
873,34.0000
874,34.0000
875,34.0000
876,34.0000
877,34.0000
878,34.0000
879,34.0000
880,34.0000
881,34.0000
882,34.0000
883,34.0000
884,34.0000
885,34.0000
886,34.0000
887,34.0000
888,34.0000
889,34.0000
890,34.0000
891,34.0000
892,34.0000
893,34.0000
894,34.0000
895,34.0000
896,34.0000
897,34.0000
898,34.0000
899,34.0000
900,34.0000
901,34.0000
902,34.0000
903,34.0000
904,34.0000
905,34.0000
906,34.0000
907,34.0000
908,34.0000
909,34.0000
910,34.0000
911,34.0000
912,34.0000
913,34.0000
914,34.0000
915,34.0000
916,34.0000
917,34.0000
918,30.6237
919,30.5454
920,34.0000
921,34.0000
922,34.0000
923,34.0000
924,34.0000
925,34.0000
926,34.0000
927,34.0000
928,34.0000
929,34.0000
930,34.0000
931,34.0000
932,34.0000
933,34.0000
934,34.0000
935,34.0000
936,34.0000
937,34.0000
938,34.0000
939,30.4410
940,30.4130
941,30.3250
942,30.3256
943,30.2150
944,34.0000
945,34.0000
946,34.0000
947,34.0000
948,34.0000
949,34.0000
950,34.0000
951,34.0000
952,34.0000
953,34.0000
954,34.0000
955,34.0000
956,34.0000
957,34.0000
958,34.0000
959,34.0000
960,34.0000
961,34.0000
962,34.0000
963,34.0000
964,30.2546
965,30.2831
966,30.1740
967,30.2059
968,30.0915
969,30.1121
970,30.0184
971,29.9249
972,34.0000
973,34.0000
974,34.0000
975,34.0000
976,34.0000
977,34.0000
978,34.0000
979,34.0000
980,34.0000
981,34.0000
982,34.0000
983,34.0000
984,34.0000
985,34.0000
986,34.0000
987,34.0000
988,34.0000
989,34.0000
990,34.0000
991,34.0000
992,34.0000
993,34.0000
994,30.0829
995,30.1254
996,30.0276
997,30.2720
998,30.1496
999,29.9723
1000,30.0177
1001,29.9170
1002,29.9440
1003,29.8705
1004,34.0000
1005,34.0000
1006,34.0000
1007,34.0000
1008,34.0000
1009,34.0000
1010,34.0000
1011,34.0000
1012,34.0000
1013,34.0000
1014,34.0000
1015,34.0000
1016,34.0000
1017,34.0000
1018,34.0000
1019,34.0000
1020,34.0000
1021,34.0000
1022,34.0000
1023,34.0000
1024,34.0000
1025,34.0000
1026,34.0000
1027,34.0000
1028,34.0000
1029,34.0000
1030,34.0000
1031,34.0000
1032,29.9194
1033,29.8807
1034,29.8420
1035,30.2909
1036,30.1879
1037,29.8033
1038,29.8618
1039,29.7647
1040,29.8066
1041,34.0000
1042,34.0000
1043,34.0000
1044,25.9000
1045,34.0000
1046,34.0000
1047,34.0000
1048,34.0000
1049,34.0000
1050,34.0000
1051,34.0000
1052,34.0000
1053,34.0000
1054,34.0000
1055,34.0000
1056,34.0000
1057,34.0000
1058,34.0000
1059,34.0000
1060,34.0000
1061,34.0000
1062,29.7497
1063,29.7270
1064,29.7044
1065,29.6818
1066,30.4197
1067,30.3517
1068,29.6591
1069,29.7261
1070,29.6365
1071,34.0000
1072,34.0000
1073,25.9000
1074,25.9000
1075,34.0000
1076,34.0000
1077,34.0000
1078,34.0000
1079,34.0000
1080,34.0000
1081,34.0000
1082,34.0000
1083,34.0000
1084,34.0000
1085,34.0000
1086,34.0000
1087,34.0000
1088,34.0000
1089,34.0000
1090,34.0000
1091,34.0000
1092,34.0000
1093,34.0000
1094,34.0000
1095,29.5735
1096,29.5675
1097,29.5615
1098,29.5556
1099,29.5496
1100,30.6049
1101,30.5878
1102,29.5437
1103,34.0000
1104,34.0000
1105,25.9000
1106,25.9000
1107,25.9000
1108,34.0000
1109,34.0000
1110,34.0000
1111,34.0000
1112,34.0000
1113,34.0000
1114,34.0000
1115,34.0000
1116,34.0000
1117,34.0000
1118,34.0000
1119,34.0000
1120,34.0000
1121,34.0000
1122,34.0000
1123,34.0000
1124,34.0000
1125,34.0000
1126,29.4069
1127,29.4132
1128,29.4194
1129,29.4257
1130,29.4320
1131,29.4383
1132,30.7749
1133,30.7913
1134,29.4306
1135,25.9000
1136,34.0000
1137,25.9000
1138,25.9000
1139,25.9000
1140,34.0000
1141,34.0000
1142,34.0000
1143,34.0000
1144,34.0000
1145,34.0000
1146,34.0000
1147,34.0000
1148,34.0000
1149,34.0000
1150,34.0000
1151,34.0000
1152,34.0000
1153,34.0000
1154,34.0000
1155,29.2575
1156,29.2709
1157,29.2843
1158,29.2977
1159,29.3112
1160,29.3246
1161,29.3366
1162,30.9381
1163,30.9753
1164,29.3999
1165,25.9000
1166,25.9000
1167,34.0000
1168,25.9000
1169,25.9000
1170,34.0000
1171,34.0000
1172,34.0000
1173,34.0000
1174,34.0000
1175,34.0000
1176,34.0000
1177,34.0000
1178,34.0000
1179,34.0000
1180,29.1109
1181,29.1309
1182,29.1509
1183,29.1709
1184,29.1909
1185,29.2110
1186,29.2423
1187,25.9000
1188,31.0877
1189,31.1450
1190,25.9000
1191,25.9000
1192,25.9000
1193,25.9000
1194,34.0000
1195,34.0000
1196,34.0000
1197,34.0000
1198,34.0000
1199,34.0000
1200,34.0000
1201,34.0000
1202,34.0000
1203,28.9751
1204,28.9981
1205,29.0210
1206,29.0549
1207,29.0165
1208,29.0779
1209,29.1008
1210,25.9000
1211,25.9000
1212,25.9000
1213,34.0000
1214,34.0000
1215,25.9000
1216,25.9000
1217,25.9000
1218,25.9000
1219,25.9000
1220,34.0000
1221,34.0000
1222,34.0000
1223,34.0000
1224,34.0000
1225,34.0000
1226,34.0000
1227,28.8493
1228,28.8726
1229,28.8959
1230,28.9192
1231,28.9425
1232,28.9657
1233,28.9890
1234,25.9000
1235,25.9000
1236,25.9000
1237,34.0000
1238,34.0000
1239,25.9000
1240,25.9000
1241,25.9000
1242,25.9000
1243,25.9000
1244,25.9000
1245,25.9000
1246,25.9000
1247,34.0000
1248,34.0000
1249,34.0000
1250,34.0000
1251,34.0000
1252,34.0000
1253,34.0000
1254,34.0000
1255,34.0000
1256,28.7336
1257,28.7577
1258,28.7818
1259,28.8058
1260,28.8299
1261,28.8540
1262,25.9000
1263,25.9000
1264,25.9000
1265,25.9000
1266,34.0000
1267,34.0000
1268,25.9000
1269,25.9000
1270,25.9000
1271,25.9000
1272,25.9000
1273,25.9000
1274,34.0000
1275,34.0000
1276,34.0000
1277,34.0000
1278,34.0000
1279,34.0000
1280,34.0000
1281,34.0000
1282,34.0000
1283,34.0000
1284,28.6220
1285,28.6463
1286,28.6705
1287,28.6948
1288,28.7190
1289,28.7433
1290,25.9000
1291,25.9000
1292,34.0000
1293,34.0000
1294,25.9000
1295,25.9000
1296,25.9000
1297,25.9000
1298,25.9000
1299,25.9000
1300,25.9000
1301,25.9000
1302,34.0000
1303,34.0000
1304,34.0000
1305,34.0000
1306,34.0000
1307,34.0000
1308,34.0000
1309,34.0000
1310,28.4949
1311,28.4393
1312,28.5247
1313,28.5544
1314,28.5841
1315,28.6139
1316,25.9000
1317,25.9000
1318,28.5127
1319,34.0000
1320,34.0000
1321,25.9000
1322,25.9000
1323,25.9000
1324,25.9000
1325,25.9000
1326,25.9000
1327,25.9000
1328,25.9000
1329,25.9000
1330,20.0600
1331,20.0600
1332,34.0000
1333,34.0000
1334,20.0600
1335,34.0000
1336,34.0000
1337,34.0000
1338,28.3515
1339,28.2932
1340,28.2925
1341,28.3918
1342,28.4321
1343,28.4724
1344,25.9000
1345,25.9000
1346,25.9000
1347,28.3648
1348,34.0000
1349,34.0000
1350,25.9000
1351,25.9000
1352,25.9000
1353,25.9000
1354,25.9000
1355,20.0600
1356,20.0600
1357,34.0000
1358,34.0000
1359,20.0600
1360,34.0000
1361,34.0000
1362,28.2226
1363,28.1582
1364,28.1620
1365,28.2700
1366,28.1061
1367,28.1236
1368,28.3174
1369,25.9000
1370,25.9000
1371,25.9000
1372,25.9000
1373,28.2296
1374,25.9000
1375,25.9000
1376,25.9000
1377,25.9000
1378,25.9000
1379,25.9000
1380,25.9000
1381,20.0600
1382,20.0600
1383,34.0000
1384,34.0000
1385,34.0000
1386,34.0000
1387,28.1369
1388,28.0832
1389,28.1833
1390,28.0108
1391,28.0180
1392,28.0007
1393,27.9834
1394,25.9000
1395,25.9000
1396,25.9000
1397,25.9000
1398,25.9000
1399,28.1188
1400,25.9000
1401,25.9000
1402,25.9000
1403,25.9000
1404,25.9000
1405,25.9000
1406,25.9000
1407,25.9000
1408,25.9000
1409,20.0600
1410,20.0600
1411,34.0000
1412,34.0000
1413,34.0000
1414,34.0000
1415,28.0795
1416,28.0325
1417,27.9752
1418,27.9215
1419,27.9178
1420,27.9111
1421,27.9013
1422,27.8848
1423,25.9000
1424,25.9000
1425,25.9000
1426,25.9000
1427,25.9000
1428,25.9000
1429,27.9989
1430,25.9000
1431,25.9000
1432,25.9000
1433,25.9000
1434,25.9000
1435,20.0600
1436,20.0600
1437,20.0600
1438,34.0000
1439,34.0000
1440,34.0000
1441,34.0000
1442,27.9813
1443,27.9416
1444,27.9415
1445,27.9132
1446,27.9017
1447,27.8290
1448,27.8170
1449,27.8420
1450,27.8034
1451,27.7897
1452,25.9000
1453,25.9000
1454,25.9000
1455,25.9000
1456,25.9000
1457,25.9000
1458,25.9000
1459,25.9000
1460,25.9000
1461,25.9000
1462,25.9000
1463,25.9000
1464,25.9000
1465,25.9000
1466,20.0600
1467,20.0600
1468,20.0600
1469,34.0000
1470,34.0000
1471,34.0000
1472,34.0000
1473,27.7362
1474,27.7158
1475,27.7703
1476,27.7057
1477,27.6957
1478,25.9000
1479,25.9000
1480,25.9000
1481,25.9000
1482,25.9000
1483,25.9000
1484,25.9000
1485,25.9000
1486,25.9000
1487,25.9000
1488,25.9000
1489,25.9000
1490,20.0600
1491,20.0600
1492,20.0600
1493,34.0000
1494,34.0000
1495,34.0000
1496,34.0000
1497,27.6283
1498,27.6157
1499,27.6031
1500,25.9000
1501,25.9000
1502,25.9000
1503,25.9000
1504,25.9000
1505,25.9000
1506,25.9000
1507,22.5000
1508,22.5000
1509,22.5000
1510,22.5000
1511,20.0600
1512,20.0600
1513,20.0600
1514,20.0600
1515,34.0000
1516,34.0000
1517,34.0000
1518,34.0000
1519,34.0000
1520,27.5568
1521,27.5378
1522,27.5181
1523,25.9000
1524,25.9000
1525,25.9000
1526,25.9000
1527,25.9000
1528,25.9000
1529,25.9000
1530,22.5000
1531,22.5000
1532,22.5000
1533,20.0600
1534,20.0600
1535,34.0000
1536,34.0000
1537,27.4889
1538,27.4696
1539,27.4494
1540,25.9000
1541,25.9000
1542,25.9000
1543,25.9000
1544,25.9000
1545,25.9000
1546,25.9000
1547,22.5000
1548,22.5000
1549,22.5000
1550,20.0600
1551,20.0600
1552,34.0000
1553,34.0000
1554,27.4199
1555,27.4058
1556,27.3905
1557,25.9000
1558,25.9000
1559,25.9000
1560,25.9000
1561,25.9000
1562,25.9000
1563,25.9000
1564,22.5000
1565,22.5000
1566,22.5000
1567,20.0600
1568,20.0600
1569,20.0600
1570,34.0000
1571,34.0000
1572,27.3496
1573,27.3437
1574,27.3364
1575,25.9000
1576,25.9000
1577,25.9000
1578,25.9000
1579,25.9000
1580,25.9000
1581,25.9000
1582,22.5000
1583,22.5000
1584,22.5000
1585,22.5000
1586,20.0600
1587,20.0600
1588,27.2593
1589,27.2676
